timestamp,event_type,session_start,round_number,round_start_time,round_end_time,round_duration_sec,round_distance_m,battery_start_pct,battery_end_pct,battery_drain_pct,total_distance_m,session_uptime_sec,cancel_reason,snapshot_path,notes
2026-04-06 10:32:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.9,0.30,0.000,270.2,,,Rounds completed: 3  |  Active goals: 1  |  Session drain: 0.30%
2026-04-06 10:33:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.8,0.40,0.000,300.2,,,Rounds completed: 3  |  Active goals: 1  |  Session drain: 0.40%
2026-04-06 10:33:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.7,0.50,0.000,330.2,,,Rounds completed: 3  |  Active goals: 1  |  Session drain: 0.50%
2026-04-06 10:33:58,NAV_COMPLETED,20260406_102811,3,2026-04-06 10:32:19,2026-04-06 10:33:58,99.1,0.000,19.9,19.7,0.20,0.000,347.3,,,
2026-04-06 10:33:59,NAV_STARTED,20260406_102811,4,2026-04-06 10:33:59,,,,19.7,19.7,,0.000,347.6,,,
2026-04-06 10:34:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.7,0.50,0.000,360.2,,,Rounds completed: 4  |  Active goals: 1  |  Session drain: 0.50%
2026-04-06 10:34:12,NAV_COMPLETED,20260406_102811,4,2026-04-06 10:33:59,2026-04-06 10:34:12,13.3,0.000,19.7,19.6,0.10,0.000,360.9,,,
2026-04-06 10:34:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.6,0.60,0.000,390.2,,,Rounds completed: 4  |  Active goals: 0  |  Session drain: 0.60%
2026-04-06 10:35:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.6,0.60,0.000,420.2,,,Rounds completed: 4  |  Active goals: 0  |  Session drain: 0.60%
2026-04-06 10:35:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.5,0.70,0.000,450.2,,,Rounds completed: 4  |  Active goals: 0  |  Session drain: 0.70%
2026-04-06 10:36:05,NAV_STARTED,20260406_102811,5,2026-04-06 10:36:05,,,,19.5,19.5,,0.000,474.5,,,
2026-04-06 10:36:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.5,0.70,0.000,480.2,,,Rounds completed: 5  |  Active goals: 1  |  Session drain: 0.70%
2026-04-06 10:36:23,NAV_COMPLETED,20260406_102811,5,2026-04-06 10:36:05,2026-04-06 10:36:23,17.9,0.000,19.5,19.5,0.00,0.000,492.4,,,
2026-04-06 10:36:24,NAV_STARTED,20260406_102811,6,2026-04-06 10:36:24,,,,19.5,19.5,,0.000,492.7,,,
2026-04-06 10:36:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.4,0.80,0.000,510.2,,,Rounds completed: 6  |  Active goals: 1  |  Session drain: 0.80%
2026-04-06 10:37:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.4,0.80,0.000,540.2,,,Rounds completed: 6  |  Active goals: 1  |  Session drain: 0.80%
2026-04-06 10:37:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.3,0.90,0.000,570.2,,,Rounds completed: 6  |  Active goals: 1  |  Session drain: 0.90%
2026-04-06 10:38:00,NAV_COMPLETED,20260406_102811,6,2026-04-06 10:36:24,2026-04-06 10:38:00,96.5,0.000,19.5,19.2,0.30,0.000,589.2,,,
2026-04-06 10:38:01,NAV_STARTED,20260406_102811,7,2026-04-06 10:38:01,,,,19.2,19.2,,0.000,589.5,,,
2026-04-06 10:38:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.2,1.00,0.000,600.2,,,Rounds completed: 7  |  Active goals: 1  |  Session drain: 1.00%
2026-04-06 10:38:16,NAV_COMPLETED,20260406_102811,7,2026-04-06 10:38:01,2026-04-06 10:38:16,15.3,0.000,19.2,19.2,0.00,0.000,604.8,,,
2026-04-06 10:38:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.2,1.00,0.000,630.2,,,Rounds completed: 7  |  Active goals: 0  |  Session drain: 1.00%
2026-04-06 10:38:51,NAV_STARTED,20260406_102811,8,2026-04-06 10:38:51,,,,19.2,19.2,,0.000,640.2,,,
2026-04-06 10:39:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.1,1.10,0.000,660.2,,,Rounds completed: 8  |  Active goals: 1  |  Session drain: 1.10%
2026-04-06 10:39:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.1,1.10,0.000,690.2,,,Rounds completed: 8  |  Active goals: 1  |  Session drain: 1.10%
2026-04-06 10:39:43,NAV_ABORTED,20260406_102811,8,2026-04-06 10:38:51,2026-04-06 10:39:43,51.7,0.000,19.2,19.1,0.10,0.000,692.0,Navigation aborted — planner / controller failure,/home/jetson/amr_logs/snapshots/snap_ABORTED_R008_20260406_103943_BAT19pct_D0.0m.jpg,
2026-04-06 10:40:00,NAV_STARTED,20260406_102811,9,2026-04-06 10:40:00,,,,19.1,19.1,,0.000,708.8,,,
2026-04-06 10:40:07,NAV_COMPLETED,20260406_102811,9,2026-04-06 10:40:00,2026-04-06 10:40:07,6.8,0.000,19.1,19.1,0.00,0.000,715.6,,,
2026-04-06 10:40:07,NAV_STARTED,20260406_102811,10,2026-04-06 10:40:07,,,,19.1,19.1,,0.000,715.9,,,
2026-04-06 10:40:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.0,1.20,0.000,720.2,,,Rounds completed: 10  |  Active goals: 1  |  Session drain: 1.20%
2026-04-06 10:40:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,19.0,1.20,0.000,750.2,,,Rounds completed: 10  |  Active goals: 1  |  Session drain: 1.20%
2026-04-06 10:41:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.9,1.30,0.000,780.2,,,Rounds completed: 10  |  Active goals: 1  |  Session drain: 1.30%
2026-04-06 10:41:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.8,1.40,0.000,810.2,,,Rounds completed: 10  |  Active goals: 1  |  Session drain: 1.40%
2026-04-06 10:41:46,NAV_COMPLETED,20260406_102811,10,2026-04-06 10:40:07,2026-04-06 10:41:46,98.6,0.000,19.1,18.8,0.30,0.000,814.5,,,
2026-04-06 10:41:46,NAV_STARTED,20260406_102811,11,2026-04-06 10:41:46,,,,18.8,18.8,,0.000,814.9,,,
2026-04-06 10:41:58,NAV_COMPLETED,20260406_102811,11,2026-04-06 10:41:46,2026-04-06 10:41:58,11.7,0.000,18.8,18.8,0.00,0.000,826.6,,,
2026-04-06 10:42:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.8,1.40,0.000,840.2,,,Rounds completed: 11  |  Active goals: 0  |  Session drain: 1.40%
2026-04-06 10:42:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.7,1.50,0.000,870.2,,,Rounds completed: 11  |  Active goals: 0  |  Session drain: 1.50%
2026-04-06 10:43:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.7,1.50,0.000,900.2,,,Rounds completed: 11  |  Active goals: 0  |  Session drain: 1.50%
2026-04-06 10:43:22,NAV_STARTED,20260406_102811,12,2026-04-06 10:43:22,,,,18.7,18.7,,0.000,911.3,,,
2026-04-06 10:43:38,NAV_COMPLETED,20260406_102811,12,2026-04-06 10:43:22,2026-04-06 10:43:38,15.9,0.000,18.7,18.7,0.00,0.000,927.2,,,
2026-04-06 10:43:39,NAV_STARTED,20260406_102811,13,2026-04-06 10:43:39,,,,18.7,18.7,,0.000,927.5,,,
2026-04-06 10:43:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.7,1.50,0.000,930.2,,,Rounds completed: 13  |  Active goals: 1  |  Session drain: 1.50%
2026-04-06 10:44:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.6,1.60,0.000,960.2,,,Rounds completed: 13  |  Active goals: 1  |  Session drain: 1.60%
2026-04-06 10:44:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.5,1.70,0.000,990.2,,,Rounds completed: 13  |  Active goals: 1  |  Session drain: 1.70%
2026-04-06 10:45:09,NAV_COMPLETED,20260406_102811,13,2026-04-06 10:43:39,2026-04-06 10:45:09,90.2,0.000,18.7,18.4,0.30,0.000,1017.7,,,
2026-04-06 10:45:09,NAV_STARTED,20260406_102811,14,2026-04-06 10:45:09,,,,18.4,18.4,,0.000,1018.1,,,
2026-04-06 10:45:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.4,1.80,0.000,1020.2,,,Rounds completed: 14  |  Active goals: 1  |  Session drain: 1.80%
2026-04-06 10:45:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.4,1.80,0.000,1050.2,,,Rounds completed: 14  |  Active goals: 1  |  Session drain: 1.80%
2026-04-06 10:46:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.3,1.90,0.000,1080.2,,,Rounds completed: 14  |  Active goals: 1  |  Session drain: 1.90%
2026-04-06 10:46:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.3,1.90,0.000,1110.2,,,Rounds completed: 14  |  Active goals: 1  |  Session drain: 1.90%
2026-04-06 10:47:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.2,2.00,0.000,1140.2,,,Rounds completed: 14  |  Active goals: 1  |  Session drain: 2.00%
2026-04-06 10:47:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.2,2.00,0.000,1170.2,,,Rounds completed: 14  |  Active goals: 1  |  Session drain: 2.00%
2026-04-06 10:47:55,NAV_STARTED,20260406_102811,15,2026-04-06 10:47:55,,,,18.2,18.2,,0.000,1184.0,,,
2026-04-06 10:48:07,NAV_COMPLETED,20260406_102811,15,2026-04-06 10:47:55,2026-04-06 10:48:07,12.5,0.000,18.2,18.1,0.10,0.000,1196.5,,,
2026-04-06 10:48:08,NAV_STARTED,20260406_102811,16,2026-04-06 10:48:08,,,,18.1,18.1,,0.000,1196.8,,,
2026-04-06 10:48:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.1,2.10,0.000,1200.2,,,Rounds completed: 16  |  Active goals: 2  |  Session drain: 2.10%
2026-04-06 10:48:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.1,2.10,0.000,1230.2,,,Rounds completed: 16  |  Active goals: 2  |  Session drain: 2.10%
2026-04-06 10:49:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,18.0,2.20,0.000,1260.2,,,Rounds completed: 16  |  Active goals: 2  |  Session drain: 2.20%
2026-04-06 10:49:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.9,2.30,0.000,1290.2,,,Rounds completed: 16  |  Active goals: 2  |  Session drain: 2.30%
2026-04-06 10:49:58,NAV_ABORTED,20260406_102811,16,2026-04-06 10:48:08,2026-04-06 10:49:58,109.9,0.000,18.1,17.9,0.20,0.000,1306.8,Navigation aborted — planner / controller failure,/home/jetson/amr_logs/snapshots/snap_ABORTED_R016_20260406_104958_BAT18pct_D0.0m.jpg,
2026-04-06 10:50:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.9,2.30,0.000,1320.2,,,Rounds completed: 16  |  Active goals: 1  |  Session drain: 2.30%
2026-04-06 10:50:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.8,2.40,0.000,1350.2,,,Rounds completed: 16  |  Active goals: 1  |  Session drain: 2.40%
2026-04-06 10:51:10,NAV_STARTED,20260406_102811,17,2026-04-06 10:51:10,,,,17.8,17.8,,0.000,1379.5,,,
2026-04-06 10:51:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.8,2.40,0.000,1380.2,,,Rounds completed: 17  |  Active goals: 2  |  Session drain: 2.40%
2026-04-06 10:51:33,NAV_COMPLETED,20260406_102811,17,2026-04-06 10:51:10,2026-04-06 10:51:33,22.5,0.000,17.8,17.7,0.10,0.000,1402.0,,,
2026-04-06 10:51:33,NAV_STARTED,20260406_102811,18,2026-04-06 10:51:33,,,,17.7,17.7,,0.000,1402.3,,,
2026-04-06 10:51:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.7,2.50,0.000,1410.2,,,Rounds completed: 18  |  Active goals: 2  |  Session drain: 2.50%
2026-04-06 10:52:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.7,2.50,0.000,1440.2,,,Rounds completed: 18  |  Active goals: 2  |  Session drain: 2.50%
2026-04-06 10:52:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.6,2.60,0.000,1470.2,,,Rounds completed: 18  |  Active goals: 2  |  Session drain: 2.60%
2026-04-06 10:53:10,NAV_COMPLETED,20260406_102811,18,2026-04-06 10:51:33,2026-04-06 10:53:10,96.7,0.000,17.7,17.5,0.20,0.000,1499.0,,,
2026-04-06 10:53:10,NAV_STARTED,20260406_102811,19,2026-04-06 10:53:10,,,,17.5,17.5,,0.000,1499.3,,,
2026-04-06 10:53:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.5,2.70,0.000,1500.2,,,Rounds completed: 19  |  Active goals: 2  |  Session drain: 2.70%
2026-04-06 10:53:25,NAV_COMPLETED,20260406_102811,19,2026-04-06 10:53:10,2026-04-06 10:53:25,15.0,0.000,17.5,17.5,0.00,0.000,1514.4,,,
2026-04-06 10:53:40,NAV_STARTED,20260406_102811,20,2026-04-06 10:53:40,,,,17.4,17.4,,0.000,1529.1,,,
2026-04-06 10:53:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.4,2.80,0.000,1530.2,,,Rounds completed: 20  |  Active goals: 2  |  Session drain: 2.80%
2026-04-06 10:54:10,NAV_COMPLETED,20260406_102811,20,2026-04-06 10:53:40,2026-04-06 10:54:10,30.4,0.000,17.4,17.3,0.10,0.000,1559.5,,,
2026-04-06 10:54:11,NAV_STARTED,20260406_102811,21,2026-04-06 10:54:11,,,,17.3,17.3,,0.000,1559.8,,,
2026-04-06 10:54:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.3,2.90,0.000,1560.2,,,Rounds completed: 21  |  Active goals: 2  |  Session drain: 2.90%
2026-04-06 10:54:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.3,2.90,0.000,1590.2,,,Rounds completed: 21  |  Active goals: 2  |  Session drain: 2.90%
2026-04-06 10:55:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.2,3.00,0.000,1620.2,,,Rounds completed: 21  |  Active goals: 2  |  Session drain: 3.00%
2026-04-06 10:55:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.1,3.10,0.000,1650.2,,,Rounds completed: 21  |  Active goals: 2  |  Session drain: 3.10%
2026-04-06 10:56:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,17.0,3.20,0.000,1680.2,,,Rounds completed: 21  |  Active goals: 2  |  Session drain: 3.20%
2026-04-06 10:56:16,NAV_COMPLETED,20260406_102811,21,2026-04-06 10:54:11,2026-04-06 10:56:16,125.2,0.000,17.3,17.0,0.30,0.000,1685.0,,,
2026-04-06 10:56:16,NAV_STARTED,20260406_102811,22,2026-04-06 10:56:16,,,,17.0,17.0,,0.000,1685.3,,,
2026-04-06 10:56:32,NAV_COMPLETED,20260406_102811,22,2026-04-06 10:56:16,2026-04-06 10:56:32,16.0,0.000,17.0,16.9,0.10,0.000,1701.4,,,
2026-04-06 10:56:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.9,3.30,0.000,1710.2,,,Rounds completed: 22  |  Active goals: 1  |  Session drain: 3.30%
2026-04-06 10:57:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.7,3.50,0.000,1740.2,,,Rounds completed: 22  |  Active goals: 1  |  Session drain: 3.50%
2026-04-06 10:57:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.6,3.60,0.000,1770.2,,,Rounds completed: 22  |  Active goals: 1  |  Session drain: 3.60%
2026-04-06 10:58:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.5,3.70,0.000,1800.2,,,Rounds completed: 22  |  Active goals: 1  |  Session drain: 3.70%
2026-04-06 10:58:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.5,3.70,0.000,1830.2,,,Rounds completed: 22  |  Active goals: 1  |  Session drain: 3.70%
2026-04-06 10:59:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.4,3.80,0.000,1860.2,,,Rounds completed: 22  |  Active goals: 1  |  Session drain: 3.80%
2026-04-06 10:59:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.4,3.80,0.000,1890.2,,,Rounds completed: 22  |  Active goals: 1  |  Session drain: 3.80%
2026-04-06 11:00:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.3,3.90,0.000,1920.2,,,Rounds completed: 22  |  Active goals: 1  |  Session drain: 3.90%
2026-04-06 11:00:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.2,4.00,0.000,1950.2,,,Rounds completed: 22  |  Active goals: 1  |  Session drain: 4.00%
2026-04-06 11:01:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.2,4.00,0.000,1980.2,,,Rounds completed: 22  |  Active goals: 1  |  Session drain: 4.00%
2026-04-06 11:01:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.1,4.10,0.000,2010.2,,,Rounds completed: 22  |  Active goals: 1  |  Session drain: 4.10%
2026-04-06 11:02:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.1,4.10,0.000,2040.2,,,Rounds completed: 22  |  Active goals: 1  |  Session drain: 4.10%
2026-04-06 11:02:21,NAV_STARTED,20260406_102811,23,2026-04-06 11:02:21,,,,16.1,16.1,,0.000,2049.6,,,
2026-04-06 11:02:38,NAV_COMPLETED,20260406_102811,23,2026-04-06 11:02:21,2026-04-06 11:02:38,17.0,0.000,16.1,16.0,0.10,0.000,2066.6,,,
2026-04-06 11:02:38,NAV_STARTED,20260406_102811,24,2026-04-06 11:02:38,,,,16.0,16.0,,0.000,2067.0,,,
2026-04-06 11:02:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.0,4.20,0.000,2070.2,,,Rounds completed: 24  |  Active goals: 2  |  Session drain: 4.20%
2026-04-06 11:03:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,16.0,4.20,0.000,2100.2,,,Rounds completed: 24  |  Active goals: 2  |  Session drain: 4.20%
2026-04-06 11:03:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.9,4.30,0.000,2130.2,,,Rounds completed: 24  |  Active goals: 2  |  Session drain: 4.30%
2026-04-06 11:04:06,NAV_COMPLETED,20260406_102811,24,2026-04-06 11:02:38,2026-04-06 11:04:06,88.0,0.000,16.0,15.8,0.20,0.000,2155.0,,,
2026-04-06 11:04:06,NAV_STARTED,20260406_102811,25,2026-04-06 11:04:06,,,,15.8,15.8,,0.000,2155.3,,,
2026-04-06 11:04:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.8,4.40,0.000,2160.2,,,Rounds completed: 25  |  Active goals: 2  |  Session drain: 4.40%
2026-04-06 11:04:21,NAV_COMPLETED,20260406_102811,25,2026-04-06 11:04:06,2026-04-06 11:04:21,15.2,0.000,15.8,15.8,0.00,0.000,2170.5,,,
2026-04-06 11:04:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.7,4.50,0.000,2190.2,,,Rounds completed: 25  |  Active goals: 1  |  Session drain: 4.50%
2026-04-06 11:05:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.6,4.60,0.000,2220.2,,,Rounds completed: 25  |  Active goals: 1  |  Session drain: 4.60%
2026-04-06 11:05:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.5,4.70,0.000,2250.2,,,Rounds completed: 25  |  Active goals: 1  |  Session drain: 4.70%
2026-04-06 11:06:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.5,4.70,0.000,2280.2,,,Rounds completed: 25  |  Active goals: 1  |  Session drain: 4.70%
2026-04-06 11:06:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.4,4.80,0.000,2310.2,,,Rounds completed: 25  |  Active goals: 1  |  Session drain: 4.80%
2026-04-06 11:07:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.3,4.90,0.000,2340.2,,,Rounds completed: 25  |  Active goals: 1  |  Session drain: 4.90%
2026-04-06 11:07:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.3,4.90,0.000,2370.2,,,Rounds completed: 25  |  Active goals: 1  |  Session drain: 4.90%
2026-04-06 11:08:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.3,4.90,0.000,2400.2,,,Rounds completed: 25  |  Active goals: 1  |  Session drain: 4.90%
2026-04-06 11:08:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.2,5.00,0.000,2430.2,,,Rounds completed: 25  |  Active goals: 1  |  Session drain: 5.00%
2026-04-06 11:09:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.2,5.00,0.000,2460.2,,,Rounds completed: 25  |  Active goals: 1  |  Session drain: 5.00%
2026-04-06 11:09:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.1,5.10,0.000,2490.2,,,Rounds completed: 25  |  Active goals: 1  |  Session drain: 5.10%
2026-04-06 11:10:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.1,5.10,0.000,2520.2,,,Rounds completed: 25  |  Active goals: 1  |  Session drain: 5.10%
2026-04-06 11:10:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,15.0,5.20,0.000,2550.2,,,Rounds completed: 25  |  Active goals: 1  |  Session drain: 5.20%
2026-04-06 11:11:04,NAV_STARTED,20260406_102811,26,2026-04-06 11:11:04,,,,15.0,15.0,,0.000,2573.0,,,
2026-04-06 11:11:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,14.9,5.30,0.000,2580.2,,,Rounds completed: 26  |  Active goals: 2  |  Session drain: 5.30%
2026-04-06 11:11:26,NAV_COMPLETED,20260406_102811,26,2026-04-06 11:11:04,2026-04-06 11:11:26,21.6,0.000,15.0,14.9,0.10,0.000,2594.6,,,
2026-04-06 11:11:26,NAV_STARTED,20260406_102811,27,2026-04-06 11:11:26,,,,14.9,14.9,,0.000,2595.0,,,
2026-04-06 11:11:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,14.9,5.30,0.000,2610.2,,,Rounds completed: 27  |  Active goals: 2  |  Session drain: 5.30%
2026-04-06 11:12:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,14.8,5.40,0.000,2640.2,,,Rounds completed: 27  |  Active goals: 2  |  Session drain: 5.40%
2026-04-06 11:12:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,14.7,5.50,0.000,2670.2,,,Rounds completed: 27  |  Active goals: 2  |  Session drain: 5.50%
2026-04-06 11:12:56,NAV_COMPLETED,20260406_102811,27,2026-04-06 11:11:26,2026-04-06 11:12:56,89.9,0.000,14.9,14.7,0.20,0.000,2684.9,,,
2026-04-06 11:12:56,NAV_STARTED,20260406_102811,28,2026-04-06 11:12:56,,,,14.7,14.7,,0.000,2685.2,,,
2026-04-06 11:13:08,NAV_COMPLETED,20260406_102811,28,2026-04-06 11:12:56,2026-04-06 11:13:08,12.1,0.000,14.7,14.7,0.00,0.000,2697.3,,,
2026-04-06 11:13:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,14.7,5.50,0.000,2700.2,,,Rounds completed: 28  |  Active goals: 1  |  Session drain: 5.50%
2026-04-06 11:13:21,NAV_STARTED,20260406_102811,29,2026-04-06 11:13:21,,,,14.6,14.6,,0.000,2709.9,,,
2026-04-06 11:13:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,14.5,5.70,0.000,2730.2,,,Rounds completed: 29  |  Active goals: 2  |  Session drain: 5.70%
2026-04-06 11:13:58,NAV_COMPLETED,20260406_102811,29,2026-04-06 11:13:21,2026-04-06 11:13:58,36.6,0.000,14.6,14.5,0.10,0.000,2746.5,,,
2026-04-06 11:13:58,NAV_STARTED,20260406_102811,30,2026-04-06 11:13:58,,,,14.5,14.5,,0.000,2746.9,,,
2026-04-06 11:14:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,14.4,5.80,0.000,2760.2,,,Rounds completed: 30  |  Active goals: 2  |  Session drain: 5.80%
2026-04-06 11:14:41,STATUS_HEARTBEAT,20260406_102811,,,,,,,14.3,5.90,0.000,2790.2,,,Rounds completed: 30  |  Active goals: 2  |  Session drain: 5.90%
2026-04-06 11:15:11,STATUS_HEARTBEAT,20260406_102811,,,,,,,14.3,5.90,0.000,2820.2,,,Rounds completed: 30  |  Active goals: 2  |  Session drain: 5.90%
2026-04-06 11:15:24,NAV_COMPLETED,20260406_102811,30,2026-04-06 11:13:58,2026-04-06 11:15:24,86.5,0.000,14.5,14.2,0.30,0.000,2833.4,,,
2026-04-06 11:15:25,NAV_STARTED,20260406_102811,31,2026-04-06 11:15:25,,,,14.2,14.2,,0.000,2833.7,,,
2026-04-06 11:15:40,NAV_COMPLETED,20260406_102811,31,2026-04-06 11:15:25,2026-04-06 11:15:40,15.0,0.000,14.2,14.2,0.00,0.000,2848.7,,,
